url	brand	code	Code	Category	Title	Price	List_Price	Availability	Variant	Description	Features	Images	Image_01	Image_02	Image_03	Image_04	Image_05	Image_06	Image_07	Image_08	Image_09
https://www.powabeam.com.au/trail-blazer-knife-125.html	Mustang Outdoor Gear	10357	10357	Blades & Accessories	Trail Blazer Hunting Pocket Knife 125mm	$14.50		In stock		<p>Mustang Trail Blazer 125mm pocket knife with an all black non-reflective blade and loden green handle with finger grooves for improved grip.</p><ul><li>2.8mm 440C Stainless Steel Razor Edge Blade</li><li>All Black Non Reflective Finishing on Blade</li><li>Green Loden Finish Polycarbonate Handle</li><li>220mm Overall Length (open)</li><li>125mm Length (closed)</li></ul> Mustang is an outdoor focused range of quality fixed blade and pocket knives that are designed to be used, not just displayed.	<p>Features</p><ul><li>GTIN: 766359103570</li></ul>	https://www.powabeam.com.au/images/detailed/8/10357-mustang-hunting-pocket-knife.jpg,https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-box.jpg	https://www.powabeam.com.au/images/detailed/8/10357-mustang-hunting-pocket-knife.jpg	https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/10357-mustang-hunting-pocket-knife-box.jpg				
https://www.powabeam.com.au/merlin-knife.html	Fury 	10384	10384	Blades & Accessories / Folding Knives	Fury Merlin 'Semper Paratus' Pocket Knife	$14.50		In stock		<p>Fury Merlin 'Semper Paratus' Pocket Knife with fully serrated blade and waterproof handle makes it a good tough work knife.</p><ul><li>2.7mm 440 Stainless Steel Blade</li><li>Fully Serrated Blade with Easy Open Cut-out</li><li>G10 Waterproof Handle with Pocket Clip</li><li>Liner Lock and Finger Guard for Extra Safety</li><li>185mm overall length (open)</li><li>109mm length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 766359103846</li></ul>	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife.jpg,https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-box.jpg	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife.jpg	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/10384-fury-merlin-semper-paratus-knife-box.jpg				
https://www.powabeam.com.au/anarchy-knife.html	Fury 	10403	10403	Blades & Accessories / Folding Knives	Fury Anarchy Folding Knife	$6.25		In stock		<p>Fury Anarchy Folding Knife has been designed to give personality to the everyday pocket knife with it's unique lithography design.</p><ul><li>1.7mm 440 Steel Razor Edge Blade with Mirror Finish</li><li>Resin Handle with dual sided Lithography</li><li>Push Release Blade Lock for Safety</li><li>147mm overall length (open)</li><li>89mm length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 76635910403</li></ul>	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife.jpg,https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-box.jpg	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife.jpg	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/10403-fury-anarchy-knife-box.jpg				
https://www.powabeam.com.au/rubber-gripped-multi-tool.html	Fury 	11017	11017	Blades & Accessories / Folding Knives	Fury Rubber Gripped Multi Tool	$23.25		In stock		<p>This Fury multitool is handy to keep in your house, car and tool bag, with 13 implements and rubber grip you will find it can help you out with most odd jobs.</p><p><strong>Features:</strong></p><ul><li>Stainless steel body &amp; implements</li><li>Stainless steel handle with rubber inlays for improved grip</li><li>Approx 112mm when closed</li><li>Fits neatly into a black nylon pouch, with separate pocket for the screwdriver heads</li></ul><p><strong>Implements include:</strong></p><ul><li>Pliers</li><li>Wide flat blade screwdriver</li><li>Narrow flat blade screwdriver</li><li>Philips head screwdriver</li><li>Screwdriver shaft for exchangeable bits</li><li>Large razor edge blade</li><li>Small blade</li><li>Saw blade</li><li>File</li><li>Ruler </li><li>Bottle opener</li><li>Tin can piercer</li><li>Pick tool</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 766359110172</li></ul>	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-pliers-leatherman.jpg,https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers.jpg,https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-2.jpg,https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-3.jpg,https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-4.jpg,https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-box.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-pliers-leatherman.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-2.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-3.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-4.jpg	https://www.powabeam.com.au/images/detailed/9/11017-fury-multitool-metal-pliers-box.jpg			
https://www.powabeam.com.au/midnight-express-pocket-knife.html	Fury 	11034	11034	Blades & Accessories	Fury Midnight Express Tanto Pocket Knife	$10.95		In stock		<p>Fury Midnight Express pocket knife with all black finishing, silver detailing and tanto blade gives it a cool tactical look.</p><ul><li>2.7mm Black, Non Reflective Tanto Blade</li><li>Black Handle with Silver Detailing</li><li>Handle Features Finger Grooves and Pocket Clip</li><li>215 Overall Length (open)</li><li>128mm (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 76635911034</li></ul>	https://www.powabeam.com.au/images/detailed/8/11034-fury-midnight-express-knife.jpg,https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-5.jpg,https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-box.jpg	https://www.powabeam.com.au/images/detailed/8/11034-fury-midnight-express-knife.jpg	https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-5.jpg	https://www.powabeam.com.au/images/detailed/9/11034-fury-midnight-express-knife-box.jpg			
https://www.powabeam.com.au/sitting-bull-knife.html	Fury 	11041	11041	Blades & Accessories	Fury Indian Sitting Bull Pocket Knife	$10.95		In stock		Fury Indian Sitting Bull Pocket Knife has been personalised to include the Indian emblem and nature scene design on the handle. <ul><li>1.7mm Stainless Steel Razor Edge Blade</li><li>Carved out Indian Emblem and Nature Scene on Handle</li><li>Internal Blade Lock for Safety</li><li>175mm overall length (open)</li><li>104mm length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 766359110417</li></ul>	https://www.powabeam.com.au/images/detailed/8/11041-fury-sitting-bull-indian-knife.jpg,https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-box.jpg	https://www.powabeam.com.au/images/detailed/8/11041-fury-sitting-bull-indian-knife.jpg	https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/11041-fury-sitting-bull-indian-knife-box.jpg				
https://www.powabeam.com.au/multi-tool-with-pakka-wood-handles.html	Fury 	11052	11052	Blades & Accessories	Fury Multi Tool with Pakka Wood Handles	$24.95		In stock		<p>This Fury Pakka Wood multitool is handy to keep in your house, car and tool bag, with 13 implements and an additional 10 screwdriver heads you will find it can help you out with most odd jobs.</p><p><strong>Features:</strong></p><ul><li>Stainless steel body &amp; implements</li><li>Pakka Wood handle </li><li>Approx 112mm when closed</li><li>Fits neatly into a black nylon pouch, with separate pocket for the screwdriver heads</li></ul><p><strong>Implements include:</strong></p><ul><li>Pliers</li><li>Wide flat blade screwdriver</li><li>Narrow flat blade screwdriver</li><li>Philips head screwdriver</li><li>Screwdriver shaft for exchangeable bits</li><li>Large razor edge blade</li><li>Small blade</li><li>Saw blade</li><li>File</li><li>Ruler </li><li>Bottle opener</li><li>Tin can piercer</li><li>Pick tool</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes.</p>	<p>Features</p><ul><li>GTIN: 766359110523</li></ul>	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool.jpg,https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-1.jpg,https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-2.jpg,https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-3.jpg,https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-4.jpg,https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-box.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-1.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-2.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-3.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-4.jpg	https://www.powabeam.com.au/images/detailed/9/11052-fury-pakka-wood-multitool-box.jpg			
https://www.powabeam.com.au/marvel-knife.html	Fury 	11060	11060	Blades & Accessories	Fury Marvel Pakka Wood Pocket Knife	$14.50		In stock		<p>Fury Marvel Pocket Knife has been Designed to Include Pakka Wood Handles and a Stainless Steel Frame for Strength and Aesthetics.</p><ul><li>2.7mm Stainless Steel Blade</li><li>Steel and Pakka Wood Handle</li><li>Includes Black Tactical Nylon Sheath</li><li>225mm overall length (open)</li><li>125mm length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 766359110608</li></ul>	https://www.powabeam.com.au/images/detailed/8/11060-fury-marvel-pocket-knife.jpg,https://www.powabeam.com.au/images/detailed/8/11060.jpg	https://www.powabeam.com.au/images/detailed/8/11060-fury-marvel-pocket-knife.jpg	https://www.powabeam.com.au/images/detailed/8/11060.jpg							
https://www.powabeam.com.au/fury-eagle-11071.html	Fury 	11071	11071	Blades & Accessories / Folding Knives	Fury Eagle Arrowhead Pocket Knife	$10.95		On backorder		<p>Fury Eagle Arrowhead Pocket Knife comes with an antique silver engraved arrowhead handle featuring a large eagle head.</p><ul><li>2.4mm Stainless Steel Blade</li><li>Antique Silver Handle with Eagle Scene and Pocket Clip</li><li>Push Release Blade Lock for Safety</li><li>146mm Overall Length (open)</li><li>85mm Length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>		https://www.powabeam.com.au/images/detailed/8/11071-fury-eagle-arrowhead-knife.jpg,https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-box.jpg	https://www.powabeam.com.au/images/detailed/8/11071-fury-eagle-arrowhead-knife.jpg	https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/11071-fury-eagle-arrowhead-knife-box.jpg				
https://www.powabeam.com.au/fury-barbarosa-11085.html	Fury 	11085	11085	Blades & Accessories / Folding Knives	Fury Barbarosa Pocket Knife	$11.25		In stock		<p>Fury Barbarosa Pocket Knife comes with an sculpted aluminium handle making it more comfortable as well as giving a cool look.</p><ul><li>2.6mm 440 Stainless Steel Blade</li><li>Sculpted Black and Silver Aluminium Handle</li><li>Handle Features Finger Grooves and Pocket Clip</li><li>215mm Overall Length (open)</li><li>130mm Length (closed)</li></ul><p>Fury sporting knives are generally an eye catching and practical range of affordable fixed blades, pocket knives, throwing knives and machetes. </p>	<p>Features</p><ul><li>GTIN: 766359110851</li></ul>	https://www.powabeam.com.au/images/detailed/8/11085-fury-barbarose-knife.jpg,https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-2.jpg,https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-3.jpg,https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-4.jpg,https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-5.jpg,https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-box.jpg	https://www.powabeam.com.au/images/detailed/8/11085-fury-barbarose-knife.jpg	https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-2.jpg	https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-3.jpg	https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-4.jpg	https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-5.jpg	https://www.powabeam.com.au/images/detailed/9/11085-fury-barbarose-knife-box.jpg			
