product code	url	description	availability	size_chart	TITLE	Product Group	Barcode	Price Ex	RRP Inc GST	images	image_01	image_02	image_03	image_04	Image_05
D30XTB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-xtreme-lock-on-grip-black	<p>A combination of a diamond plate texture and a thick, chunky knurl pattern, the X-treme grips have been specifically desigend to provide you with the ultimate traction under any conditions.Product Features:</p><li>Thick chunky knurl pattern offers exceptional traction</li><li>Large raised diamond plate pattern pads hands and provides additional traction</li><li>Grip profile tapered to provide more material where your hands contact the bar most</li><li>Lock-On Grip System = 100% Slip Free performance</li><li>Includes new Snap Cap™ End Plugs</li><li>130mm Length</li>	In Stock		ODI MTB XTREME LOCK ON GRIP BLACK	Bicycle Grips	711484105319	$31.05	$52.95	/images/ProductImages/D30XTB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D30XTB-B.jpg				
D30YHB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-yeti-hc-lock-on-grip-black	<p>The legend of Yeti continues with the Yeti Lock-On Grip designed to provide  equal parts comfort and control.Product Features:</p><li>Large raised Yeti logo pad offer exceptional comfort</li><li>Smaller angled logos strategically placed for optimal traction</li><li>Lock-On Grip System = 100% Slip Free performance</li><li>Includes new Snap Cap™ End Plugs</li>	Out of Stock		ODI MTB YETI HC LOCK ON GRIP BLACK	Bicycle Grips	711484103674	$32.34	$54.95	/images/ProductImages/D30YHB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D30YHB-B.jpg				
D32RFB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ruffian-mx-mtb-lock-on-grip-black	<p>Wish you had the feel of a motocross grip on yoru mountain bike. Look no further,  the Ruffian MX grips offer the exceptional control of the Ruffian Grip with  an added half-waffle pattern.Product Features:</p><li>Narrow diamondized surface pattern</li><li>Added half-waffle pattern for a MX grip feel</li><li>Lock-On Grip System = 100% Slip Free performance</li><li>Includes new Snap Cap™ End Plugs</li>	Low Stock (1)		ODI MTB RUFFIAN MX MTB LOCK ON GRIP BLACK	Bicycle Grips	711484103544	$31.05	$52.95	/images/ProductImages/D32RFB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D32RFB-B.jpg				
D32RFSG-B	https://www.lustyindustries.com/odi-mtb-ruffian-mx-pro-lock-on-grip-soft-gray		Out of Stock		ODI MTB RUFFIAN MX PRO LOCK ON GRIP GREY (SOFT)	Bicycle Grips	711484187698	$31.05	$52.95	/images/ProductImages/D32RFSG-B.jpg	https://www.lustyindustries.com/images/ProductImages/D32RFSG-B.jpg				
D33BJB-B	https://www.lustyindustries.com/odi-mtb-bjorn-lock-on-grip-v2-1-135mm-black-black	     <p><strong>Who new sustainability could feel so good.</strong></p><p>Bjorn have partnered with ODI, the leader in grip technology, to produce 100% recycled rubber grips. The grips are made at ODI’s headquarters in the USA using post-industrial rubber from ODI’s grip manufacturing. It's like the best parts of all there grips rolled into one.</p><strong>Offset Centre</strong>Offset center adds extra comfort where needed.<strong>Lock-On</strong>Single lock on or slide on options.  <strong>  Recycled TPE</strong>Made from recycled TPE.<strong>Sustainability</strong>      	In Stock		ODI MTB BJORN LOCK ON GRIP V2.1 135MM BLACK/BLACK	Bicycle Grips	711484192883	$31.78	$54.95	/images/ProductImages/D33BJB-B.jpg,/images/ProductImages/D33BJB-B_2.jpg,/images/ProductImages/D33BJB-B_3.jpg,/images/ProductImages/D33BJB-B_4.jpg	https://www.lustyindustries.com/images/ProductImages/D33BJB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33BJB-B_2.jpg	https://www.lustyindustries.com/images/ProductImages/D33BJB-B_3.jpg	https://www.lustyindustries.com/images/ProductImages/D33BJB-B_4.jpg	
D33EFB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-black-black	ODI’s first generation Lock-On System are standard for mountain bike racers everywhere. ODI has redefined grip performance again. The new Elite Series grips are engineered from end to end to deliver every feature racers demand.PRODUCT FEATURES:<li>Offset grip design provides padding where it is needed most</li><li>Half-Waffle pattern for added control</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System</li><li>Soft Pro Compound for excellent shock absorption</li><li>Reinforced Soft Ends for Added Durability</li><li>Available in 3 different colors</li>	In Stock		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM BLACK/BLACK	Bicycle Grips	711484180637	$31.49	$54.95	/images/ProductImages/D33EFB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFB-B.jpg				
D33EFH-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-graphite-black	ODI’s first generation Lock-On System are standard for mountain bike racers everywhere. ODI has redefined grip performance again. The new Elite Series grips are engineered from end to end to deliver every feature racers demand.PRODUCT FEATURES:<li>Offset grip design provides padding where it is needed most</li><li>Half-Waffle pattern for added control</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System</li><li>Soft Pro Compound for excellent shock absorption</li><li>Reinforced Soft Ends for Added Durability</li><li>Available in 3 different colors</li>	Low Stock (14)		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM GRAPHITE/BLACK	Bicycle Grips	711484187704	$31.49	$54.95	/images/ProductImages/D33EFH-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFH-B.jpg				
D33EFMN-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-mint-black		Out of Stock		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM MINT/BLACK	Bicycle Grips	711484192746	$31.49	$54.95	/images/ProductImages/D33EFMN-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFMN-B.jpg				
D33EFO-O	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-orange-orange		Out of Stock		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM ORANGE/ORANGE	Bicycle Grips	711484190414	$31.49	$54.95	/images/ProductImages/D33EFO-O.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFO-O.jpg				
D33EFRN-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-retro-green-black		Low Stock (14)		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM RETRO GREEN/BLACK	Bicycle Grips	711484190421	$28.34	$49.95	/images/ProductImages/D33EFRN-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFRN-B.jpg				
D33EFU-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-flow-lock-on-grip-v2-1-135mm-light-blue-blue		Out of Stock		ODI MTB ELITE FLOW LOCK ON GRIP V2.1 135MM LIGHT BLUE/BLUE	Bicycle Grips	711484190438	$31.49	$54.95	/images/ProductImages/D33EFU-U.jpg	https://www.lustyindustries.com/images/ProductImages/D33EFU-U.jpg				
D33EPAG-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-army-green-black		Out of Stock		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM ARMY GREEN/BLACK	Bicycle Grips	711484192593	$31.49	$54.95	/images/ProductImages/D33EPAG-B.jpg,/images/ProductImages/D33EPAG-B_2.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPAG-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPAG-B_2.jpg			
D33EPB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-black-black	Introducing the all new ELITE PRO v2.1 Lock-On Grips. Engineered to provide more padding where you need it most without the bulky feel - so you can enjoy the ride longer..PRODUCT FEATURES:<li>Ergonomic design conforms to riders hand without feeling bulky, provides padding where it is needed most</li><li>Half-Waffle pattern on the front of the grip provides extra control when you are off the back of the bike</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System for more usable grips space and improved comfort on the outside of the grip</li><li>Variable knurl pattern alternates from smooth to sharp texture to provide more traction without irritating your hands.</li><li>Reinforced End molded out of soft, but durable material to prevent grip blowout.</li><li>Available in 3 different colors</li>	In Stock		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM BLACK/BLACK	Bicycle Grips	711484180668	$31.49	$54.95	/images/ProductImages/D33EPB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPB-B.jpg				
D33EPBR-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-red-black	Introducing the all new ELITE PRO v2.1 Lock-On Grips. Engineered to provide more padding where you need it most without the bulky feel - so you can enjoy the ride longer..PRODUCT FEATURES:<li>Ergonomic design conforms to riders hand without feeling bulky, provides padding where it is needed most</li><li>Half-Waffle pattern on the front of the grip provides extra control when you are off the back of the bike</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System for more usable grips space and improved comfort on the outside of the grip</li><li>Variable knurl pattern alternates from smooth to sharp texture to provide more traction without irritating your hands.</li><li>Reinforced End molded out of soft, but durable material to prevent grip blowout.</li><li>Available in 3 different colors</li><li>	Low Stock (15)		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM RED/BLACK	Bicycle Grips	711484180651	$31.49	$54.95	/images/ProductImages/D33EPBR-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPBR-B.jpg				
D33EPDU-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-navy-blue-blue		Out of Stock		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM NAVY BLUE/BLUE	Bicycle Grips	711484192609	$31.49	$54.95	/images/ProductImages/D33EPDU-U.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPDU-U.jpg				
D33EPH-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-graph-black	Introducing the all new ELITE PRO v2.1 Lock-On Grips. Engineered to provide more padding where you need it most without the bulky feel - so you can enjoy the ride longer..PRODUCT FEATURES:<li>Ergonomic design conforms to riders hand without feeling bulky, provides padding where it is needed most</li><li>Half-Waffle pattern on the front of the grip provides extra control when you are off the back of the bike</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System for more usable grips space and improved comfort on the outside of the grip</li><li>Variable knurl pattern alternates from smooth to sharp texture to provide more traction without irritating your hands.</li><li>Reinforced End molded out of soft, but durable material to prevent grip blowout.</li><li>Available in 3 different colors</li><li>	Low Stock (9)		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM GRAPHITE/BLACK	Bicycle Grips	711484180675	$31.49	$54.95	/images/ProductImages/D33EPH-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPH-B.jpg				
D33EPTQ-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-pro-lock-on-grip-v2-1-135mm-turquise-yeti-edition	<ul><li><p>Introducing the all new ELITE PRO v2.1 Lock-On Grips. Engineered to provide more padding where you need it most without the bulky feel - so you can enjoy the ride longer..</p><p>PRODUCT FEATURES:</p><ul><li><ul><li><strong>Ergonomic design conforms to riders hand without feeling bulky, provides padding where it is needed most</strong></li></ul></li></ul><ul><li>Half-Waffle pattern on the front of the grip provides extra control when you are off the back of the bike</li></ul><ul><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System for more usable grips space and improved comfort on the outside of the grip</li><li>Variable knurl pattern alternates from smooth to sharp texture to provide more traction without irritating your hands.</li></ul><ul><li>Reinforced End molded out of soft, but durable material to prevent grip blowout.</li></ul><ul><li>Available in 3 different colors</li></ul></li></ul><li><p>Introducing the all new ELITE PRO v2.1 Lock-On Grips. Engineered to provide more padding where you need it most without the bulky feel - so you can enjoy the ride longer..</p><p>PRODUCT FEATURES:</p><ul><li><ul><li><strong>Ergonomic design conforms to riders hand without feeling bulky, provides padding where it is needed most</strong></li></ul></li></ul><ul><li>Half-Waffle pattern on the front of the grip provides extra control when you are off the back of the bike</li></ul><ul><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System for more usable grips space and improved comfort on the outside of the grip</li><li>Variable knurl pattern alternates from smooth to sharp texture to provide more traction without irritating your hands.</li></ul><ul><li>Reinforced End molded out of soft, but durable material to prevent grip blowout.</li></ul><ul><li>Available in 3 different colors</li></ul></li>	In Stock		ODI MTB ELITE PRO LOCK ON GRIP V2.1 135MM TURQUISE YETI EDITION	Bicycle Grips	711484192487	$31.49	$54.95	/images/ProductImages/D33EPTQ-B.jpg,/images/ProductImages/D33EPTQ-B_2.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPTQ-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33EPTQ-B_2.jpg			
D33MTH-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-graphite-black	<p>ODI’s first generation Lock-On System are standard for mountain bike racers everywhere. ODI has redefined grip performance again. The new Elite Series grips are engineered from end to end to deliver every feature racers demand.PRODUCT FEATURES:</p><li>Offset grip design provides padding where it is needed most</li><li>Variable Knurl Pattern provides comfort/traction where you need it most</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System</li><li>Soft Pro Compound for excellent shock absorption</li><li>Reinforced Soft Ends for Added Durability</li><li>Super Slim Profile</li><li>Available in 3 different colors</li>	Low Stock (3)		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM GRAPHITE/BLACK	Bicycle Grips	711484187728	$31.49	$54.95	/images/ProductImages/D33MTH-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTH-B.jpg				
D33MTB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-black-black	<p>ODI’s first generation Lock-On System are standard for mountain bike racers everywhere. ODI has redefined grip performance again. The new Elite Series grips are engineered from end to end to deliver every feature racers demand.PRODUCT FEATURES:</p><li>Offset grip design provides padding where it is needed most</li><li>Variable Knurl Pattern provides comfort/traction where you need it most</li><li>NEW SINGLE CLAMP - Version 2.1 Lock-On System</li><li>Soft Pro Compound for excellent shock absorption</li><li>Reinforced Soft Ends for Added Durability</li><li>Super Slim Profile</li><li>Available in 3 different colors</li><li>	In Stock		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM BLACK/BLACK	Bicycle Grips	711484187421	$31.49	$54.95	/images/ProductImages/D33MTB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTB-B.jpg				
D33MTMN-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-mint-black		Low Stock (9)		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM MINT/BLACK	Bicycle Grips	711484192753	$31.49	$54.95	/images/ProductImages/D33MTMN-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTMN-B.jpg				
D33MTO-O	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-orange-orange		Out of Stock		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM ORANGE/ORANGE	Bicycle Grips	711484190384	$31.49	$54.95	/images/ProductImages/D33MTO-O.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTO-O.jpg				
D33MTRN-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-retro-green-black		Low Stock (20)		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM RETRO GREEN/BLACK	Bicycle Grips	711484190391	$28.34	$49.95	/images/ProductImages/D33MTRN-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTRN-B.jpg				
D33MTU-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-elite-motion-lock-on-grip-v2-1-130mm-light-blue-blue		Low Stock (7)		ODI MTB ELITE MOTION LOCK ON GRIP V2.1 130MM LIGHT BLUE/BLUE	Bicycle Grips	711484190407	$31.49	$54.95	/images/ProductImages/D33MTU-U.jpg	https://www.lustyindustries.com/images/ProductImages/D33MTU-U.jpg				
D33SLBR-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-sensus-lite-lock-on-v2-1-bright-red-white-blue		In Stock		ODI MTB SENSUS LITE LOCK ON V2.1 BRIGHT RED / WHITE / BLUE	Bicycle Grips	711484191190	$21.26	$49.95	/images/ProductImages/D33SLBR-R.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLBR-R.jpg				
D33SLBW-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-sensus-lite-lock-on-v2-1-black-white		In Stock		ODI MTB SENSUS LITE LOCK ON V2.1 BLACK / WHITE	Bicycle Grips	711484190353	$21.26	$49.95	/images/ProductImages/D33SLBW-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLBW-B.jpg				
D33SLFR-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-sensus-lite-lock-on-v2-1-red-white-blue		In Stock		ODI MTB SENSUS LITE LOCK ON V2.1 RED WHITE / BLUE	Bicycle Grips	D33SLFR-U	$21.26	$49.95	/images/ProductImages/D33SLFR-U.jpg,/images/ProductImages/D33SLFR-U_2.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLFR-U.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLFR-U_2.jpg			
D33SLGW-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-sensus-lite-lock-on-v2-1-gum-white-black		Low Stock (2)		ODI MTB SENSUS LITE LOCK ON V2.1 GUM WHITE/BLACK	Bicycle Grips	711484190377	$21.26	$49.95	/images/ProductImages/D33SLGW-B.jpg,/images/ProductImages/D33SLGW-B_2.jpg,/images/ProductImages/D33SLGW-B_3.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLGW-B.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLGW-B_2.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLGW-B_3.jpg		
D33SLRH-S	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-sensus-lite-lock-on-v2-1-red-graphite-silver		In Stock		ODI MTB SENSUS LITE LOCK ON V2.1 RED / GRAPHITE / SILVER	Bicycle Grips	711484190360	$21.26	$49.95	/images/ProductImages/D33SLRH-S.jpg	https://www.lustyindustries.com/images/ProductImages/D33SLRH-S.jpg				
D35A1BH-S	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-1-signature-lock-on-grip-gwin-black	<p>ALUMINUM REINFORCED ENDSANGLED RIB PATTERNNEW SINGLE CLAMPHARD PLASTIC ENDNEW MULTI-LAYER GRIP PATTERNERGONOMIC DESIGN </p>	Low Stock (16)		ODI MTB AG-1 SIGNATURE LOCK ON GRIP GWIN BLACK	Bicycle Grips	711484174667	$32.43	$54.95	/images/ProductImages/D35A1BH-S.jpg	https://www.lustyindustries.com/images/ProductImages/D35A1BH-S.jpg				
D35A10Y-S	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-1-signature-lock-on-grip-gwin-orange	<p>ALUMINUM REINFORCED ENDSANGLED RIB PATTERNNEW SINGLE CLAMPHARD PLASTIC ENDNEW MULTI-LAYER GRIP PATTERNERGONOMIC DESIGN</p>	Low Stock (14)		ODI MTB AG-1 SIGNATURE LOCK ON GRIP GWIN ORANGE	Bicycle Grips	711484174698	$32.43	$54.95	/images/ProductImages/D35A10Y-S.jpg	https://www.lustyindustries.com/images/ProductImages/D35A10Y-S.jpg				
D35A1BU-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-1-signature-lock-on-grip-gwin-blue	<p>ALUMINUM REINFORCED ENDSANGLED RIB PATTERNNEW SINGLE CLAMPHARD PLASTIC ENDNEW MULTI-LAYER GRIP PATTERNERGONOMIC DESIGN </p>	Low Stock (23)		ODI MTB AG-1 SIGNATURE LOCK ON GRIP GWIN BLUE	Bicycle Grips	711484174674	$32.43	$54.95	/images/ProductImages/D35A1BU-U.jpg	https://www.lustyindustries.com/images/ProductImages/D35A1BU-U.jpg				
D35A1RF-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-1-signature-lock-on-grip-gwin-red	<p>ALUMINUM REINFORCED ENDSANGLED RIB PATTERNNEW SINGLE CLAMPHARD PLASTIC ENDNEW MULTI-LAYER GRIP PATTERNERGONOMIC DESIGN </p>	Low Stock (18)		ODI MTB AG-1 SIGNATURE LOCK ON GRIP GWIN RED	Bicycle Grips	711484174681	$32.43	$54.95	/images/ProductImages/D35A1RF-R.jpg	https://www.lustyindustries.com/images/ProductImages/D35A1RF-R.jpg				
D35A2BH-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-black-graphite		Low Stock (17)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN BLACK/GRAPHITE	Bicycle Grips	711484190858	$35.70	$59.95	/images/ProductImages/D35A2BH-B.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2BH-B.jpg				
D35A2BU-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-black-blue		Low Stock (8)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN BLACK/BLUE	Bicycle Grips	711484190865	$35.70	$59.95	/images/ProductImages/D35A2BU-B.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2BU-B.jpg				
D35A2HG-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-grey-graphite		In Stock		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN GREY/GRAPHITE	Bicycle Grips	711484192562	$35.70	$59.95	/images/ProductImages/D35A2HG-R.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2HG-R.jpg				
D35A2OY-O	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-orange-yellow		Low Stock (2)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN ORANGE/YELLOW	Bicycle Grips	711484190889	$32.13	$54.95	/images/ProductImages/D35A2OY-O.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2OY-O.jpg				
D35A2PU-P	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-purple-blue		Low Stock (1)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN PURPLE/BLUE	Bicycle Grips	711484190902	$32.13	$54.95	/images/ProductImages/D35A2PU-P.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2PU-P.jpg				
D35A2RF-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-red-fire-red		Low Stock (8)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN RED/FIRE RED	Bicycle Grips	711484190896	$35.70	$59.95	/images/ProductImages/D35A2RF-R.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2RF-R.jpg				
D35A2UY-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-navy-blue-yellow		Low Stock (17)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN NAVY BLUE / YELLOW	Bicycle Grips	711484192630	$35.70	$59.95	/images/ProductImages/D35A2UY-U.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2UY-U.jpg				
D35A2UL-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-ag-2-signature-lock-on-grip-gwin-blue-light-blue		Low Stock (13)		ODI MTB AG-2 SIGNATURE LOCK ON GRIP GWIN BLUE/LIGHT BLUE	Bicycle Grips	711484190872	$35.70	$59.95	/images/ProductImages/D35A2UL-U.jpg	https://www.lustyindustries.com/images/ProductImages/D35A2UL-U.jpg				
750858000	https://www.lustyindustries.com/sportswear-casual/hats-beanies/tld-20-ktm-team-stock-hat-black-osfa	<strong>TLD KTM Team Stock Snapback Hat</strong><strong>SPECIFICATIONS:</strong><li>New Era 9FIFTY mesh-back snapback trucker hat</li><li>Woven patches with TLD/KTM Team sponsor logos on front and sides</li><li>Embroidered TLD Badge logo under bill</li>	Low Stock (2)		TLD 20 KTM TEAM STOCK HAT BLACK OSFA	Hats | Beanies	887202308888	$37.88	$64.95	/images/ProductImages/750858000.jpg,/images/ProductImages/750858000_2.jpg	https://www.lustyindustries.com/images/ProductImages/750858000.jpg	https://www.lustyindustries.com/images/ProductImages/750858000_2.jpg			
D36DLB-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-black-black	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	Low Stock (20)		ODI MTB F-1 DREAD LOCK GRIP BLACK / BLACK	Bicycle Grips	711484191459	$34.28	$54.95	/images/ProductImages/D36DLB-B.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLB-B.jpg				
D36DLH-B	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-grey-black	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	In Stock		ODI MTB F-1 DREAD LOCK GRIP GREY / BLACK	Bicycle Grips	711484192210	$34.28	$54.95	/images/ProductImages/D36DLH-B.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLH-B.jpg				
D36DLN-N	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-green-green	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	Low Stock (24)		ODI MTB F-1 DREAD LOCK GRIP GREEN / GREEN	Bicycle Grips	711484191466	$34.28	$54.95	/images/ProductImages/D36DLN-N.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLN-N.jpg				
